Type;Operation;Path
Value;Modified;HKU\S-1-5-21-714192414-4250913369-3940896113-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count\HRZR_PGYFRFFVBA:  00 00 00 00 9C 00 00 00 3B 01 00 00 F8 32 6E 00 20 00 00 00 47 00 00 00 8A E9 16 00 4D 00 69 00 63 00 72 00 6F 00 73 00 6F 00 66 00 74 00 2E 00 57 00 69 00 6E 00 64 00 6F 00 77 00 73 00 2E 00 45 00 78 00 70 00 6C 00 6F 00 72 00 65 00 72 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
Value;Modified;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 20 00 00 00 47 00 00 00 8A E9 16 00 4D 00 69 00 63 00 72 00 6F 00 73 00 6F 00 66 00 74 00 2E 00 57 00 69 00 6E 00 64 00 6F 00 77 00 73 00 2E 00 45 00 78 00 70 00 6C 00 6F 00 72 00 6
Value;Modified;5 00 72 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
Value;Modified; 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 20 00 00 00 47 00 00 00 8A E9 16 00 4D 00 69 00 63 00 72 00 6F 00 73 00 6F 00 66 00 74 00 2E 00 57 00 69 00 6E 00 64 00 6F 00 77 00 73 00 2E 00 45 00 78 00 70 00 6C 00 6F 00 72 00 65 00 72 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
Value;Modified;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 0
Value;Modified;0 00 00 00
Value;Modified;HKU\S-1-5-21-714192414-4250913369-3940896113-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count\HRZR_PGYFRFFVBA:  00 00 00 00 9D 00 00 00 40 01 00 00 53 79 72 00 20 00 00 00 49 00 00 00 A8 A5 1A 00 4D 00 69 00 63 00 72 00 6F 00 73 00 6F 00 66 00 74 00 2E 00 57 00 69 00 6E 00 64 00 6F 00 77 00 73 00 2E 00 45 00 78 00 70 00 6C 00 6F 00 72 00 65 00 72 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
Value;Modified;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 20 00 00 00 49 00 00 00 A8 A5 1A 00 4D 00 69 00 63 00 72 00 6F 00 73 00 6F 00 66 00 74 00 2E 00 57 00 69 00 6E 00 64 00 6F 00 77 00 73 00 2E 00 45 00 78 00 70 00 6C 00 6F 00 72 00 6
Value;Modified;5 00 72 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
Value;Modified; 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 20 00 00 00 49 00 00 00 A8 A5 1A 00 4D 00 69 00 63 00 72 00 6F 00 73 00 6F 00 66 00 74 00 2E 00 57 00 69 00 6E 00 64 00 6F 00 77 00 73 00 2E 00 45 00 78 00 70 00 6C 00 6F 00 72 00 65 00 72 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
Value;Modified;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 0
Value;Modified;0 00 00 00
Value;Modified;HKU\S-1-5-21-714192414-4250913369-3940896113-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count\Zvpebfbsg.Jvaqbjf.Rkcybere:  00 00 00 00 20 00 00 00 47 00 00 00 8A E9 16 00 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF FF FF FF FF 00 0B 92 BD 81 58 D8 01 00 00 00 00
Value;Modified;HKU\S-1-5-21-714192414-4250913369-3940896113-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count\Zvpebfbsg.Jvaqbjf.Rkcybere:  00 00 00 00 20 00 00 00 49 00 00 00 A8 A5 1A 00 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF FF FF FF FF 00 0B 92 BD 81 58 D8 01 00 00 00 00
Value;Modified;HKU\S-1-5-21-714192414-4250913369-3940896113-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count\P:\Hfref\Phpxbb\Qrfxgbc\Gbbyf\Ertfubg-k64-NAFV.rkr:  00 00 00 00 02 00 00 00 05 00 00 00 D3 76 01 00 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF FF FF FF FF C0 12 EA 8E 81 58 D8 01 00 00 00 00
Value;Modified;HKU\S-1-5-21-714192414-4250913369-3940896113-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count\P:\Hfref\Phpxbb\Qrfxgbc\Gbbyf\Ertfubg-k64-NAFV.rkr:  00 00 00 00 02 00 00 00 06 00 00 00 FC AB 01 00 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF FF FF FF FF C0 12 EA 8E 81 58 D8 01 00 00 00 00
Value;Modified;HKU\S-1-5-21-714192414-4250913369-3940896113-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count\P:\Hfref\Phpxbb\Qrfxgbc\Gbbyf\Cebpzba64.rkr:  00 00 00 00 02 00 00 00 01 00 00 00 6C 59 00 00 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF FF FF FF FF D0 52 37 7E 81 58 D8 01 00 00 00 00
Value;Modified;HKU\S-1-5-21-714192414-4250913369-3940896113-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count\P:\Hfref\Phpxbb\Qrfxgbc\Gbbyf\Cebpzba64.rkr:  00 00 00 00 02 00 00 00 03 00 00 00 80 AE 00 00 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF 00 00 80 BF FF FF FF FF D0 52 37 7E 81 58 D8 01 00 00 00 00
Value;Modified;HKU\S-1-5-21-714192414-4250913369-3940896113-1001\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Compatibility Assistant\Store\C:\Users\Cuckoo\Desktop\Tools\Procmon64.exe:  53 41 43 50 01 00 00 00 00 00 00 00 07 00 00 00 28 00 00 00 90 19 29 00 C4 A0 29 00 01 00 00 00 00 00 00 00 00 00 00 0A 00 21 00 00 50 BB 64 ED DD AC D5 01 00 00 00 00 00 00 00 00 02 00 00 00 28 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 21 92 06 00 00 00 00 00 01 00 00 00 01 00 00 00
Value;Modified;HKU\S-1-5-21-714192414-4250913369-3940896113-1001\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Compatibility Assistant\Store\C:\Users\Cuckoo\Desktop\Tools\Procmon64.exe:  53 41 43 50 01 00 00 00 00 00 00 00 07 00 00 00 28 00 00 00 90 19 29 00 C4 A0 29 00 01 00 00 00 00 00 00 00 00 00 00 0A 00 21 00 00 50 BB 64 ED DD AC D5 01 00 00 00 00 00 00 00 00 05 00 00 00 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00 28 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 AE ED 06 00 00 00 00 00 02 00 00 00 02 00 00 00
Value;Modified;HKU\S-1-5-21-714192414-4250913369-3940896113-1001\SOFTWARE\Sysinternals\Process Monitor\FilterRules:  01 17 00 00 00 75 9C 00 00 00 00 00 00 00 18 00 00 00 50 00 72 00 6F 00 63 00 6D 00 6F 00 6E 00 2E 00 65 00 78 00 65 00 00 00 00 00 00 00 00 00 00 00 75 9C 00 00 00 00 00 00 00 18 00 00 00 50 00 72 00 6F 00 63 00 65 00 78 00 70 00 2E 00 65 00 78 00 65 00 00 00 00 00 00 00 00 00 00 00 75 9C 00 00 00 00 00 00 00 1A 00 00 00 41 00 75 00 74 00 6F 00 72 00 75 00 6E 00 73 00 2E 00 65 00 78 00 65 00 00 00 00 00 00 00 00 00 00 00 75 9C 00 00 00 00 00 00 00 1C 00 00 00 50 00 72 00 6F 00 63 00 6D 00 6F 00 6E 00 36 00 34 00 2E 00 65 00 78 00 65 00 00 00 00 00 00 00 00 00 00 00 75 9C 00 00 00 00 00 00 00 1C 00 00 00 50 00 72 00 6F 00 63 00 65 00 78 00 70 00 36 00 34 00 2E 00 65 00 78 00 65 00 00 00 00 00 00 00 00 00 00 00 75 9C 00 00 00 00 00 00 00 0E 00 00 00 53 00 79 00 73 00 74 00 65 00 6D 00 00 00 00 00 00 00 00 00 00 00 77 9C 00 00 04 00 00 00 00 10 00 00 00 49 00 52 00 50 00 5F 00 4D 00 4A 0
Value;Modified;0 5F 00 00 00 00 00 00 00 00 00 00 00 77 9C 00 00 04 00 00 00 00 10 00 00 00 46 00 41 00 53 00 54 00 49 00 4F 00 5F 00 00 00 00 00 00 00 00 00 00 00 78 9C 00 00 04 00 00 00 00 10 00 00 00 46 00 41 00 53 00 54 00 20 00 49 00 4F 00 00 00 00 00 00 00 00 00 00 00 87 9C 00 00 05 00 00 00 00 1A 00 00 00 70 00 61 00 67 00 65 00 66 00 69 00 6C 00 65 00 2E 00 73 00 79 00 73 00 00 00 00 00 00 00 00 00 00 00 87 9C 00 00 05 00 00 00 00 0A 00 00 00 24 00 4D 00 66 00 74 00 00 00 00 00 00 00 00 00 00 00 87 9C 00 00 05 00 00 00 00 12 00 00 00 24 00 4D 00 66 00 74 00 4D 00 69 00 72 00 72 00 00 00 00 00 00 00 00 00 00 00 87 9C 00 00 05 00 00 00 00 12 00 00 00 24 00 4C 00 6F 00 67 00 46 00 69 00 6C 00 65 00 00 00 00 00 00 00 00 00 00 00 87 9C 00 00 05 00 00 00 00 10 00 00 00 24 00 56 00 6F 00 6C 00 75 00 6D 00 65 00 00 00 00 00 00 00 00 00 00 00 87 9C 00 00 05 00 00 00 00 12 00 00 00 24 00 41 00 74 00 74 00 72 00 44 00 65 00 66 00 00 00 00 00 00 00 00 00 00 00 87 9C 00 00 05 00 00 00 00 0C 00 00 00 24 00
Value;Modified; 52 00 6F 00 6F 00 74 00 00 00 00 00 00 00 00 00 00 00 87 9C 00 00 05 00 00 00 00 10 00 00 00 24 00 42 00 69 00 74 00 6D 00 61 00 70 00 00 00 00 00 00 00 00 00 00 00 87 9C 00 00 05 00 00 00 00 0C 00 00 00 24 00 42 00 6F 00 6F 00 74 00 00 00 00 00 00 00 00 00 00 00 87 9C 00 00 05 00 00 00 00 12 00 00 00 24 00 42 00 61 00 64 00 43 00 6C 00 75 00 73 00 00 00 00 00 00 00 00 00 00 00 87 9C 00 00 05 00 00 00 00 10 00 00 00 24 00 53 00 65 00 63 00 75 00 72 00 65 00 00 00 00 00 00 00 00 00 00 00 87 9C 00 00 05 00 00 00 00 10 00 00 00 24 00 55 00 70 00 43 00 61 00 73 00 65 00 00 00 00 00 00 00 00 00 00 00 87 9C 00 00 06 00 00 00 00 10 00 00 00 24 00 45 00 78 00 74 00 65 00 6E 00 64 00 00 00 00 00 00 00 00 00 00 00 92 9C 00 00 00 00 00 00 00 14 00 00 00 50 00 72 00 6F 00 66 00 69 00 6C 00 69 00 6E 00 67 00 00 00 00 00 00 00 00 00 00 00
Value;Modified;HKU\S-1-5-21-714192414-4250913369-3940896113-1001\SOFTWARE\Sysinternals\Process Monitor\FilterRules:  01 18 00 00 00 75 9C 00 00 00 00 00 00 01 20 00 00 00 67 00 61 00 6E 00 64 00 63 00 72 00 61 00 62 00 5F 00 76 00 34 00 2E 00 65 00 78 00 65 00 00 00 00 00 00 00 00 00 00 00 75 9C 00 00 00 00 00 00 00 18 00 00 00 50 00 72 00 6F 00 63 00 6D 00 6F 00 6E 00 2E 00 65 00 78 00 65 00 00 00 00 00 00 00 00 00 00 00 75 9C 00 00 00 00 00 00 00 18 00 00 00 50 00 72 00 6F 00 63 00 65 00 78 00 70 00 2E 00 65 00 78 00 65 00 00 00 00 00 00 00 00 00 00 00 75 9C 00 00 00 00 00 00 00 1A 00 00 00 41 00 75 00 74 00 6F 00 72 00 75 00 6E 00 73 00 2E 00 65 00 78 00 65 00 00 00 00 00 00 00 00 00 00 00 75 9C 00 00 00 00 00 00 00 1C 00 00 00 50 00 72 00 6F 00 63 00 6D 00 6F 00 6E 00 36 00 34 00 2E 00 65 00 78 00 65 00 00 00 00 00 00 00 00 00 00 00 75 9C 00 00 00 00 00 00 00 1C 00 00 00 50 00 72 00 6F 00 63 00 65 00 78 00 70 00 36 00 34 00 2E 00 65 00 78 00 65 00 00 00 00 00 00 00 00 00 00 00 75 9C 00 00 00 00 0
Value;Modified;0 00 00 0E 00 00 00 53 00 79 00 73 00 74 00 65 00 6D 00 00 00 00 00 00 00 00 00 00 00 77 9C 00 00 04 00 00 00 00 10 00 00 00 49 00 52 00 50 00 5F 00 4D 00 4A 00 5F 00 00 00 00 00 00 00 00 00 00 00 77 9C 00 00 04 00 00 00 00 10 00 00 00 46 00 41 00 53 00 54 00 49 00 4F 00 5F 00 00 00 00 00 00 00 00 00 00 00 78 9C 00 00 04 00 00 00 00 10 00 00 00 46 00 41 00 53 00 54 00 20 00 49 00 4F 00 00 00 00 00 00 00 00 00 00 00 87 9C 00 00 05 00 00 00 00 1A 00 00 00 70 00 61 00 67 00 65 00 66 00 69 00 6C 00 65 00 2E 00 73 00 79 00 73 00 00 00 00 00 00 00 00 00 00 00 87 9C 00 00 05 00 00 00 00 0A 00 00 00 24 00 4D 00 66 00 74 00 00 00 00 00 00 00 00 00 00 00 87 9C 00 00 05 00 00 00 00 12 00 00 00 24 00 4D 00 66 00 74 00 4D 00 69 00 72 00 72 00 00 00 00 00 00 00 00 00 00 00 87 9C 00 00 05 00 00 00 00 12 00 00 00 24 00 4C 00 6F 00 67 00 46 00 69 00 6C 00 65 00 00 00 00 00 00 00 00 00 00 00 87 9C 00 00 05 00 00 00 00 10 00 00 00 24 00 56 00 6F 00 6C 00 75 00 6D 00 65 00 00 00 00 00 00 00 00 00 00 00 87
Value;Modified; 9C 00 00 05 00 00 00 00 12 00 00 00 24 00 41 00 74 00 74 00 72 00 44 00 65 00 66 00 00 00 00 00 00 00 00 00 00 00 87 9C 00 00 05 00 00 00 00 0C 00 00 00 24 00 52 00 6F 00 6F 00 74 00 00 00 00 00 00 00 00 00 00 00 87 9C 00 00 05 00 00 00 00 10 00 00 00 24 00 42 00 69 00 74 00 6D 00 61 00 70 00 00 00 00 00 00 00 00 00 00 00 87 9C 00 00 05 00 00 00 00 0C 00 00 00 24 00 42 00 6F 00 6F 00 74 00 00 00 00 00 00 00 00 00 00 00 87 9C 00 00 05 00 00 00 00 12 00 00 00 24 00 42 00 61 00 64 00 43 00 6C 00 75 00 73 00 00 00 00 00 00 00 00 00 00 00 87 9C 00 00 05 00 00 00 00 10 00 00 00 24 00 53 00 65 00 63 00 75 00 72 00 65 00 00 00 00 00 00 00 00 00 00 00 87 9C 00 00 05 00 00 00 00 10 00 00 00 24 00 55 00 70 00 43 00 61 00 73 00 65 00 00 00 00 00 00 00 00 00 00 00 87 9C 00 00 06 00 00 00 00 10 00 00 00 24 00 45 00 78 00 74 00 65 00 6E 00 64 00 00 00 00 00 00 00 00 00 00 00 92 9C 00 00 00 00 00 00 00 14 00 00 00 50 00 72 00 6F 00 66 00 69 00 6C 00 69 00 6E 00 67 00 00 00 00 00 00 00 00 00 00 00
Value;Modified;HKU\S-1-5-21-714192414-4250913369-3940896113-1001\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\MRUListEx:  01 00 00 00 00 00 00 00 04 00 00 00 03 00 00 00 02 00 00 00 FF FF FF FF
Value;Modified;HKU\S-1-5-21-714192414-4250913369-3940896113-1001\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\MRUListEx:  01 00 00 00 04 00 00 00 00 00 00 00 03 00 00 00 02 00 00 00 FF FF FF FF
Value;Modified;HKU\S-1-5-21-714192414-4250913369-3940896113-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\MRUListEx:  01 00 00 00 00 00 00 00 04 00 00 00 03 00 00 00 02 00 00 00 FF FF FF FF
