Type;Operation;Path
Value;Modified;HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\VFUProvider\StartTime:  59 75 1E 96 81 58 D8 01
Value;Modified;HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\VFUProvider\StartTime:  85 57 B2 6C 82 58 D8 01
Value;Modified;HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Notifications\Data\418A073AA3BC1C75:  33 03 00 00 00 00 00 00 04 00 04 00 01 00 05 00 01 01 00 00 02 12 F8 00 72 ED 81 01 A5 AD CF 00 C7 77 D7 00 DB B4 EF 00 D3 01 02 00 00 00 00 7F 45 01 00 E0 2E 02 01 1C 13 02 01 44 FB 01 01 BF 1E 01 01 CF 2A 01 02 12 F8 00 02 19 ED 01 02 1C 41 01 02 99 66 00 02 BC 94 01 02 E6 38 01 04 93 1A 01 06 DA 0F 01 07 A3 E0 01 08 55 2F 01 08 8D 42 01 09 92 F8 00 09 A3 36 01 09 EF 7D 00 0B 92 92 01 0B AE 92 01 0B FB EA 01 0C 35 84 00 0C E9 C2 00 0D 37 C6 00 0D 78 79 00 0D A1 81 00 0D BE 82 01 0D D3 F9 00 0D DB 80 01 0E 01 3E 01 0E 5E 60 01 0E 96 3D 01 0E BA CD 00 0F 05 DE 00 0F 22 1F 02 10 96 86 00 10 C9 07 02 10 DB 3D 02 11 42 C2 00 11 98 1E 02 11 9F 2E 02 12 E5 F8 00 13 BC 94 01 13 E9 78 00 15 B6 25 01 15 CE EB 00 17 3F 5E 01 17 93 38 01 18 BD 45 02 19 C0 E2 00 1A 6B E2 01 1B 42 78 00 1B F5 EF 00 1B F6 0B 00 1B F6 30 02 1C 95 5C 00 1C A7 21 01 1D 1E FC 01 1D 49 12 01 1D 9D 11 02 1E 8D 52 00 1F 4E A8 00 1F 72 
Value;Modified;F3 01 1F 8A 2D 02 1F 94 F5 01 20 18 F2 00 20 74 01 02 20 7B 2E 02 21 01 3E 01 21 77 7A 00 22 09 39 02 23 CC 4F 01 24 6B 46 01 24 AC C7 00 25 3A D5 00 25 60 F8 00 25 BE 17 01 26 0B 2F 02 26 A2 FA 01 27 69 12 01 27 DB 21 01 28 84 EB 01 28 A1 1B 01 28 CA 37 02 29 19 41 01 29 20 3B 01 29 45 01 01 29 CC 10 01 2A 0E 39 01 2A 68 A9 00 2A B7 22 01 2A C7 DE 00 2B 24 99 00 2C 3D 81 00 2C D8 42 01 2D 0A EE 01 2D 11 3F 02 2D D8 F4 00 2E 80 1D 01 2F 04 CE 01 2F 34 FB 00 2F 95 46 01 30 31 14 02 30 50 25 01 31 17 5D 00 31 20 F9 01 31 48 4F 00 31 D1 00 02 32 57 A4 00 32 D1 A7 00 33 DF 5D 01 34 2E FE 01 34 BB 05 02 35 FE D2 01 36 B8 5E 01 36 E9 D2 00 36 F6 47 02 36 F8 1D 01 3A 07 EE 01 3A 5D 93 00 3B CE 34 01 3C B3 52 00 3D 62 F3 01 3D 7F E6 00 3D B3 E5 01 3E 33 83 00 3E A5 FA 00 3E D9 CC 01 3F C6 2E 02 40 1A D5 01 40 A5 6A 00 40 B0 2A 01 41 A8 76 00 42 19 ED 01 42 1D 0B 01 42 26 4A 00 42 B3 AE 00 43 AB 21 01 45 6D B6 00 46 1D 0B 01 46 48 B6 00 46 79 D1 00 46 C2 21 01 47 85 4B 01 48 32 D3 01 48 C2 4F 0
Value;Modified;0 48 F9 A6 00 49 34 21 02 49 39 3F 02 49 EA B7 00 4A AA 81 00 4A BC 16 02 4B 84 EF 01 4B F4 C2 01 4C 41 B4 00 4C A7 70 00 4C B3 41 01 4C C8 4B 01 4E 12 24 01 4E 9F F0 00 4E E7 C1 00 4F 14 C2 00 4F 34 28 01 50 34 A5 00 50 EA 43 01 51 61 1E 02 52 9F 4A 01 52 A7 AA 00 54 7A 52 00 54 B7 DC 00 55 5F 2A 01 57 52 00 02 57 AD 12 01 58 0B D0 00 59 0F 1C 01 59 1D F9 01 59 53 94 00 59 FC 00 02 5A 33 D9 01 5A 5E B5 00 5C 74 65 01 5C F4 31 02 5E 71 FE 01 60 6D ED 01 61 13 24 01 62 5A C6 01 62 A1 00 02 63 96 77 00 63 E5 07 02 63 FE 2B 02 64 1C A3 01 64 D4 19 01 65 30 54 01 65 A6 9E 00 67 1E F9 01 67 40 DD 01 68 13 EC 01 68 AB F6 01 69 22 F9 01 69 CC 4F 01 6A 39 28 02 6A E4 EC 01 6B 79 FB 01 6C 52 0D 01 6D 3E 43 01 6D F2 42 02 6E F8 41 01 6F B3 11 01 6F E5 D6 01 70 52 E2 01 71 05 28 01 71 40 A3 00 72 3C 12 00 72 6E 4A 00 72 8D 33 02 72 9B 37 01 72 A2 42 01 72 ED 81 01 73 0A 40 01 73 FB 38 02 74 DD FB 01 75 A3 7E 00 75 AB 0A 01 76 BC 21 01 77 8F 00 02 77 B5 EB 01 78 15 96 00 79 9C 39 00 79 A0 F1 01 79
Value;Modified; FB C9 01 7A E3 93 01 7B 45 D5 00 7B 6A 3A 02 7B 6D 24 01 7B 7E 3E 02 7B 9F EB 00 7B A8 D1 00 7C DB 98 00 7C F7 88 00 7E 10 44 01 7F 88 CA 00 81 06 95 00 82 27 73 00 82 58 68 01 83 06 1B 01 83 F1 60 00 84 4D 26 01 84 50 EB 00 84 E6 83 00 85 50 AE 00 85 EE 0D 02 86 7B 06 01 87 6A 49 01 87 92 17 01 87 93 21 02 87 B1 4D 01 87 D7 21 01 87 DE 83 00 87 F0 25 01 89 97 F5 00 8A 80 93 00 8A FA E3 00 8B 4E 1D 01 8B 51 88 00 8B 9D A1 01 8B EE F2 00 8D 85 07 02 8E 78 A2 00 8E D6 DC 01 8F 30 36 02 8F 76 FC 01 90 A6 A1 01 90 D5 D0 00 90 EE 37 01 91 23 D3 00 92 D3 AA 01 93 86 61 00 93 CE 8C 01 95 0B FE 00 95 9F 33 01 96 5D D2 00 96 84 05 02 97 6A B6 00 97 74 8D 00 97 F6 C4 00 98 72 46 01 9B 20 D7 00 9B 2B DB 00 9B 4D 87 00 9C 23 05 02 9C 47 41 01 9C 62 3A 01 9C 73 31 02 9C A4 EB 00 9C E0 A8 00 9D 6D 38 02 9D 9D 92 00 9D BD FB 01 9E BC E9 01 9F 91 92 01 A0 86 61 00 A1 89 C7 00 A2 05 06 00 A2 2E 1E 01 A2 AE 33 02 A3 86 EF 01 A3 E7 15 01 A4 58 02 00 A4 69 3A 02 A4 C0 08 02 A5 6C FE 01 A5 AD CF 00 A6 44 
Value;Modified;A6 00 A6 82 44 01 A6 95 1D 01 A7 36 A8 00 A7 B7 2E 02 A7 B8 AD 00 A8 A2 35 01 A9 54 31 02 A9 D9 C8 01 AB AB 00 02 AD 73 BF 00 AD 74 12 02 AD D4 EC 00 AF 0A 1E 02 B1 CE 98 00 B2 91 DD 00 B2 AA 21 01 B3 92 FB 00 B3 BF 2D 01 B4 F9 EA 00 B5 61 0D 01 B5 64 2B 02 B5 71 2B 02 B7 94 00 02 B8 02 97 00 B8 34 38 01 B8 67 3B 01 B9 1A F3 00 B9 9E C9 01 BA 3D 27 02 BA 79 FB 01 BA F9 E9 00 BB 8E 8B 00 BC 67 F9 01 BC 84 F5 01 BC D2 2A 01 BC FA 8D 00 BD 38 8F 00 BD 53 98 00 BD 56 F9 01 BE 0C AC 00 BE 7E 45 01 BF 85 F0 01 BF 8E CE 00 C0 07 9A 00 C0 46 AD 00 C0 DB 49 01 C1 18 ED 01 C1 65 ED 01 C1 A2 00 02 C1 F5 2A 02 C2 61 0B 01 C3 3E A3 00 C3 6D 81 00 C3 99 F3 00 C4 B4 F1 01 C5 35 C9 00 C5 61 EA 01 C6 BE 42 01 C7 66 24 01 C7 77 D7 00 C9 26 2D 01 C9 38 97 00 C9 53 F1 00 CA 14 ED 01 CA 23 B7 00 CA 63 7F 00 CA 99 CE 00 CB 74 DA 00 CC 49 56 00 CC 6F E9 01 CC EF EF 00 CD AD 05 01 CF 74 AA 00 D0 17 56 00 D1 9A 7B 00 D1 D2 A7 00 D3 82 61 00 D3 C6 39 02 D3 E8 8D 00 D6 AF 1E 02 D6 C5 38 02 D6 F6 DE 00 D7 05 01 0
Value;Modified;2 D7 E7 38 02 D9 07 24 01 DB 26 D8 01 DC 99 CB 01 DC DD 8D 01 DD 0F AE 01 DD 1B 19 01 DE 23 1E 02 DF 1F 80 01 DF 4D 1C 02 E0 3E E7 01 E1 7E 8C 00 E2 18 ED 01 E2 1B 56 00 E2 86 EF 01 E3 5D FD 01 E4 40 27 01 E4 50 DD 01 E4 69 C9 00 E5 4C 27 01 E5 76 F8 01 E6 3E 2B 0D E6 6C 81 00 E7 A4 D9 00 E8 9E FA 00 E8 E0 95 01 E9 8C 0A 01 EB 33 F9 01 EB B4 38 02 EC 65 23 01 EC B9 22 01 ED D8 35 02 EE F5 1B 02 EF 48 3B 02 EF 79 8B 00 F0 E0 B6 00 F1 7D 5F 00 F1 FC 60 00 F2 B4 FA 00 F3 08 DB 00 F3 28 21 01 F3 3A 38 01 F3 58 2E 02 F3 F2 2C 02 F4 A3 ED 00 F4 CC 3E 01 F5 50 0D 01 F5 57 2A 01 F5 FB 75 01 F6 30 8E 00 F7 12 5E 00 F7 D3 6F 00 F7 DA AD 01 F7 E8 91 01 F7 ED 6A 00 F7 EE 45 01 F8 6C 03 02 F9 21 55 00 F9 5B ED 01 F9 77 8C 00 F9 BB 94 01 F9 E4 00 02 FB 08 06 01 FC 3A 47 01 FC B9 16 02 FD B0 D9 00 FD DF E5 01 FF 34 00 02 FF 5C 5E 01 01 00 03 00 00 00 83 06 1B 01 CD 00 06 00 00 00 00 47 F1 00 02 35 4F 01 02 A4 15 01 02 BD 7E 00 04 92 1E 01 05 37 C6 00 05 A4 3C 01 06 D6 4D 01 0A 29 D8 00 0B FF 5C 00 0C
Value;Modified; 77 1A 01 0C 81 40 01 0D 9A 03 01 0E 4D 7E 00 0F BA 9E 00 11 0F AA 00 11 7C 45 01 13 19 83 00 13 C3 28 01 14 AA FD 00 15 40 28 01 15 9A DB 00 15 BC B7 01 17 32 F7 01 18 1F 1B 01 19 C3 98 00 1A FA 99 00 1F 01 B2 00 21 6D B6 00 22 D3 89 00 24 6F 16 00 27 9B CE 00 27 A2 A2 00 28 8B B4 00 29 00 D8 00 2C 21 D7 00 2D 58 38 01 2D B1 A3 00 2E 53 4C 01 32 55 1E 01 32 56 AE 00 32 D4 5F 01 34 BB EF 00 36 D8 41 01 37 22 C7 00 37 F8 1D 01 37 FB EA 00 3D 0C 97 00 3D 5E 35 01 3F 1C EA 00 42 7F 7A 00 42 93 80 00 42 C4 6A 00 45 24 71 00 48 C6 F5 00 4B C8 36 01 4B DE 41 01 4C AF 71 00 4F 0B 45 01 52 22 13 01 52 54 FE 00 52 8C 49 01 53 D8 8F 00 54 20 2B 01 54 A6 A1 01 56 92 3B 01 56 B7 22 01 57 87 49 01 59 E5 D3 00 59 EA 60 01 5C C0 05 01 5C E1 7D 00 5D 4F 44 01 5D 82 51 01 5D B3 40 01 5E 42 C4 00 5F 6C 4A 01 5F 6C DC 00 60 AA 56 01 60 B9 41 01 61 FC 39 01 62 29 51 01 62 F5 F8 00 63 3E 99 00 63 63 81 00 64 C9 26 01 65 6D 24 01 65 7F 0E 01 67 68 A7 00 6B 01 10 01 6E 7B 8C 00 70 BF 19 01 70 E8 25 01 72 D8 
Value;Modified;36 01 73 D3 A7 00 74 10 1B 01 76 41 8E 00 77 BB 2B 01 78 7F E1 00 79 2D 4F 01 7A 22 26 01 7C 22 B8 00 7C 78 A4 00 82 1A BA 00 82 E6 F4 00 84 68 0B 01 8C 3B D3 00 8D 05 47 01 8F 06 43 01 8F 3C F3 00 90 52 2E 02 91 50 8A 00 91 67 C8 00 91 96 22 01 92 82 71 00 92 83 51 01 92 C4 14 01 93 05 47 01 93 69 C7 00 96 39 0B 01 9A C6 57 01 9B 56 A4 00 9C 40 27 01 9D 9F A0 00 9F 60 C3 00 9F 8F 6E 00 9F C8 CA 00 A0 B5 0A 01 A1 9D 2A 01 A1 D7 B3 00 A2 A6 F8 00 A3 C4 E2 00 A3 F7 6A 00 A5 04 03 01 A5 22 A4 00 A5 8F 60 00 A6 38 DA 00 A7 C2 33 01 A9 B2 DB 00 AB 78 3D 01 AB 86 30 01 AB D2 61 00 AC 84 0E 01 AF EF C9 00 B0 75 5E 00 B4 89 22 01 B5 7A 48 01 B6 51 5D 00 B7 E2 BF 00 BA 14 65 00 BC B3 3A 01 BD C3 98 00 BF F1 A9 00 C2 21 D1 00 C5 C0 05 01 C8 2B FC 00 C9 D7 CA 00 CC C1 01 01 CC CC 38 01 D0 D3 22 01 D0 FE 62 00 D1 2A 52 01 D1 58 96 00 D3 30 1C 01 D3 83 4B 01 D6 8E FB 00 D6 B7 9A 00 D8 79 3D 01 D8 F0 7C 00 D9 11 44 01 DA 19 D7 00 DA 38 C8 01 DA D8 7E 00 DC 30 D1 00 DD EB 26 01 DF A8 C6 01 DF D5 22 0
Value;Modified;1 DF D8 36 01 E0 F5 C8 01 E1 F5 C8 01 E3 19 2F 01 E4 2C 4C 01 E6 19 9B 00 E6 B9 2B 01 E7 9B 3B 01 E8 A4 C6 01 E9 50 35 02 E9 8A A7 00 E9 D1 F5 00 ED 4A 9C 00 F0 0E 4E 01 F0 3A DD 00 F1 9F 43 01 F3 89 40 01 F4 06 28 01 F4 74 5E 00 F4 79 3D 01 F4 AD 7A 00 F4 C8 2F 01 F6 D9 EC 00 F7 D4 5F 01 F7 DA AD 01 F8 71 9A 00 FA 67 CB 00 FE 5B FE 00 01 00 07 00 00 00 E4 2C 4C 01 0C 00 40 01 00 00 02 12 F8 00 06 DA 0F 01 2D D8 F4 00 4B 11 B4 00 7B A8 D1 00 8A FA E3 00 9F 27 FF 00 A5 AD CF 00 A6 95 1D 01 C7 77 D7 00 DB B4 EF 00 F4 A3 ED 00 02 00 41 01 00 00 2A B7 22 01 CD AD 05 01 02 00 42 01 00 00 27 69 12 01 72 ED 81 01 01 00 43 01 00 00 C0 EC 7C 00 01 00 46 01 00 00 90 A6 A1 01
Value;Modified;HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Notifications\Data\418A073AA3BC1C75:  38 03 00 00 00 00 00 00 04 00 04 00 01 00 06 00 01 01 00 00 02 12 F8 00 72 ED 81 01 8A 83 85 00 A5 AD CF 00 C7 77 D7 00 DB B4 EF 00 D8 01 02 00 00 00 00 7F 45 01 00 E0 2E 02 01 1C 13 02 01 40 27 01 01 44 FB 01 01 BF 1E 01 01 CF 2A 01 02 12 F8 00 02 19 ED 01 02 1C 41 01 02 99 66 00 02 BC 94 01 02 E6 38 01 04 93 1A 01 05 D4 7F 00 06 DA 0F 01 07 A3 E0 01 08 55 2F 01 08 8D 42 01 09 92 F8 00 09 A3 36 01 09 EF 7D 00 0B 92 92 01 0B AE 92 01 0B FB EA 01 0C 35 84 00 0C E9 C2 00 0D 37 C6 00 0D 78 79 00 0D A1 81 00 0D BE 82 01 0D D3 F9 00 0D DB 80 01 0E 01 3E 01 0E 5E 60 01 0E 96 3D 01 0E BA CD 00 0F 05 DE 00 0F 22 1F 02 10 96 86 00 10 C9 07 02 10 DB 3D 02 11 42 C2 00 11 98 1E 02 11 9F 2E 02 12 E5 F8 00 13 BC 94 01 13 E9 78 00 15 B6 25 01 15 CE EB 00 17 3F 5E 01 17 93 38 01 18 BD 45 02 19 C0 E2 00 1A 6B E2 01 1B 42 78 00 1B F5 EF 00 1B F6 0B 00 1B F6 30 02 1C 95 5C 00 1C A7 21 01 1D 1E FC 01 1D 49 12 01 1D 9D 
Value;Modified;11 02 1E 8D 52 00 1F 4E A8 00 1F 72 F3 01 1F 8A 2D 02 1F 94 F5 01 20 18 F2 00 20 74 01 02 20 7B 2E 02 21 01 3E 01 21 77 7A 00 22 09 39 02 23 CC 4F 01 24 6B 46 01 24 AC C7 00 25 3A D5 00 25 60 F8 00 25 BE 17 01 26 0B 2F 02 26 A2 FA 01 27 69 12 01 27 DB 21 01 28 84 EB 01 28 A1 1B 01 28 CA 37 02 29 19 41 01 29 20 3B 01 29 45 01 01 29 CC 10 01 2A 0E 39 01 2A 68 A9 00 2A B7 22 01 2A C7 DE 00 2B 24 99 00 2C 3D 81 00 2C D8 42 01 2D 0A EE 01 2D 11 3F 02 2D D8 F4 00 2E 80 1D 01 2F 04 CE 01 2F 34 FB 00 2F 95 46 01 30 31 14 02 30 50 25 01 31 17 5D 00 31 20 F9 01 31 48 4F 00 31 D1 00 02 32 57 A4 00 32 D1 A7 00 33 DF 5D 01 34 2E FE 01 34 BB 05 02 35 FE D2 01 36 B8 5E 01 36 E9 D2 00 36 F6 47 02 36 F8 1D 01 3A 07 EE 01 3A 5D 93 00 3B CE 34 01 3C B3 52 00 3D 62 F3 01 3D 7F E6 00 3D B3 E5 01 3E 33 83 00 3E A5 FA 00 3E D9 CC 01 3F C6 2E 02 40 1A D5 01 40 A5 6A 00 40 B0 2A 01 41 A8 76 00 42 19 ED 01 42 1D 0B 01 42 26 4A 00 42 B3 AE 00 43 AB 21 01 45 6D B6 00 46 1D 0B 01 46 48 B6 00 46 79 D1 00 46 C2 21 0
Value;Modified;1 47 85 4B 01 48 32 D3 01 48 C2 4F 00 48 F9 A6 00 49 34 21 02 49 39 3F 02 49 EA B7 00 4A AA 81 00 4A BC 16 02 4B 84 EF 01 4B F4 C2 01 4C 41 B4 00 4C A7 70 00 4C B3 41 01 4C C8 4B 01 4E 12 24 01 4E 9F F0 00 4E E7 C1 00 4F 14 C2 00 4F 34 28 01 50 34 A5 00 50 EA 43 01 51 61 1E 02 52 9F 4A 01 52 A7 AA 00 54 7A 52 00 54 B7 DC 00 55 5F 2A 01 57 52 00 02 57 AD 12 01 58 0B D0 00 59 0F 1C 01 59 1D F9 01 59 53 94 00 59 FC 00 02 5A 33 D9 01 5A 5E B5 00 5C 74 65 01 5C F4 31 02 5E 71 FE 01 60 6D ED 01 61 13 24 01 62 5A C6 01 62 A1 00 02 63 96 77 00 63 E5 07 02 63 FE 2B 02 64 1C A3 01 64 D4 19 01 65 30 54 01 65 A6 9E 00 67 1E F9 01 67 40 DD 01 68 13 EC 01 68 AB F6 01 69 22 F9 01 69 CC 4F 01 6A 39 28 02 6A E4 EC 01 6B 79 FB 01 6C 52 0D 01 6D 3E 43 01 6D 56 E4 01 6D F2 42 02 6E F8 41 01 6F B3 11 01 6F E5 D6 01 70 52 E2 01 71 05 28 01 71 40 A3 00 72 3C 12 00 72 6E 4A 00 72 8D 33 02 72 9B 37 01 72 A2 42 01 72 ED 81 01 73 0A 40 01 73 FB 38 02 74 DD FB 01 75 A3 7E 00 75 AB 0A 01 76 BC 21 01 77 8F 00 02 77
Value;Modified; B5 EB 01 78 15 96 00 79 9C 39 00 79 A0 F1 01 79 FB C9 01 7A E3 93 01 7B 45 D5 00 7B 6A 3A 02 7B 6D 24 01 7B 7E 3E 02 7B 9F EB 00 7B A8 D1 00 7C DB 98 00 7C F7 88 00 7E 10 44 01 7F 88 CA 00 81 06 95 00 82 27 73 00 82 58 68 01 83 06 1B 01 83 F1 60 00 84 4D 26 01 84 50 EB 00 84 E6 83 00 85 50 AE 00 85 EE 0D 02 86 49 1C 01 86 7B 06 01 87 6A 49 01 87 92 17 01 87 93 21 02 87 B1 4D 01 87 D7 21 01 87 DE 83 00 87 F0 25 01 89 97 F5 00 8A 80 93 00 8A 83 85 00 8A FA E3 00 8B 4E 1D 01 8B 51 88 00 8B 9D A1 01 8B EE F2 00 8D 85 07 02 8E 78 A2 00 8E D6 DC 01 8F 30 36 02 8F 76 FC 01 90 A6 A1 01 90 D5 D0 00 90 EE 37 01 91 23 D3 00 92 D3 AA 01 93 86 61 00 93 CE 8C 01 95 0B FE 00 95 9F 33 01 96 5D D2 00 96 84 05 02 97 6A B6 00 97 74 8D 00 97 F6 C4 00 98 72 46 01 9B 20 D7 00 9B 2B DB 00 9B 4D 87 00 9C 23 05 02 9C 47 41 01 9C 62 3A 01 9C 73 31 02 9C A4 EB 00 9C E0 A8 00 9D 6D 38 02 9D 9D 92 00 9D BD FB 01 9E BC E9 01 9F 91 92 01 A0 86 61 00 A1 89 C7 00 A2 05 06 00 A2 2E 1E 01 A2 AE 33 02 A3 86 EF 01 A3 E7 
Value;Modified;15 01 A4 58 02 00 A4 69 3A 02 A4 C0 08 02 A5 6C FE 01 A5 AD CF 00 A6 44 A6 00 A6 82 44 01 A6 95 1D 01 A7 36 A8 00 A7 B7 2E 02 A7 B8 AD 00 A8 A2 35 01 A9 54 31 02 A9 D9 C8 01 AB AB 00 02 AD 73 BF 00 AD 74 12 02 AD D4 EC 00 AF 0A 1E 02 B1 CE 98 00 B2 91 DD 00 B2 AA 21 01 B3 92 FB 00 B3 BF 2D 01 B4 F9 EA 00 B5 61 0D 01 B5 64 2B 02 B5 71 2B 02 B7 94 00 02 B8 02 97 00 B8 34 38 01 B8 67 3B 01 B9 1A F3 00 B9 9E C9 01 BA 3D 27 02 BA 79 FB 01 BA F9 E9 00 BB 8E 8B 00 BC 67 F9 01 BC 84 F5 01 BC D2 2A 01 BC FA 8D 00 BD 38 8F 00 BD 53 98 00 BD 56 F9 01 BE 0C AC 00 BE 7E 45 01 BF 85 F0 01 BF 8E CE 00 C0 07 9A 00 C0 46 AD 00 C0 DB 49 01 C1 18 ED 01 C1 65 ED 01 C1 A2 00 02 C1 F5 2A 02 C2 61 0B 01 C3 3E A3 00 C3 6D 81 00 C3 99 F3 00 C4 B4 F1 01 C5 35 C9 00 C5 61 EA 01 C6 BE 42 01 C7 66 24 01 C7 77 D7 00 C9 26 2D 01 C9 38 97 00 C9 53 F1 00 CA 14 ED 01 CA 23 B7 00 CA 63 7F 00 CA 99 CE 00 CB 74 DA 00 CC 49 56 00 CC 6F E9 01 CC EF EF 00 CD AD 05 01 CF 74 AA 00 D0 17 56 00 D1 9A 7B 00 D1 D2 A7 00 D3 82 61 0
Value;Modified;0 D3 C6 39 02 D3 E8 8D 00 D6 AF 1E 02 D6 C5 38 02 D6 F6 DE 00 D7 05 01 02 D7 E7 38 02 D9 07 24 01 DB 26 D8 01 DC 99 CB 01 DC DD 8D 01 DD 0F AE 01 DD 1B 19 01 DE 23 1E 02 DF 1F 80 01 DF 4D 1C 02 E0 3E E7 01 E1 7E 8C 00 E2 18 ED 01 E2 1B 56 00 E2 86 EF 01 E3 5D FD 01 E4 40 27 01 E4 50 DD 01 E4 69 C9 00 E5 4C 27 01 E5 76 F8 01 E6 3E 2B 0D E6 6C 81 00 E7 A4 D9 00 E8 9E FA 00 E8 E0 95 01 E9 8C 0A 01 EB 33 F9 01 EB B4 38 02 EC 65 23 01 EC B9 22 01 ED D8 35 02 EE F5 1B 02 EF 48 3B 02 EF 79 8B 00 F0 E0 B6 00 F1 7D 5F 00 F1 FC 60 00 F2 B4 FA 00 F3 08 DB 00 F3 28 21 01 F3 3A 38 01 F3 58 2E 02 F3 F2 2C 02 F4 A3 ED 00 F4 CC 3E 01 F5 50 0D 01 F5 57 2A 01 F5 FB 75 01 F6 30 8E 00 F7 12 5E 00 F7 D3 6F 00 F7 DA AD 01 F7 E8 91 01 F7 ED 6A 00 F7 EE 45 01 F8 6C 03 02 F9 21 55 00 F9 5B ED 01 F9 77 8C 00 F9 BB 94 01 F9 E4 00 02 FB 08 06 01 FC 3A 47 01 FC B9 16 02 FD B0 D9 00 FD DF E5 01 FF 34 00 02 FF 5C 5E 01 01 00 02 01 00 00 8A 83 85 00 01 00 03 00 00 00 83 06 1B 01 01 00 03 01 00 00 8A 83 85 00 CF 00 06
Value;Modified; 00 00 00 00 47 F1 00 02 35 4F 01 02 A4 15 01 02 BD 7E 00 04 92 1E 01 05 37 C6 00 05 A4 3C 01 06 D6 4D 01 0A 29 D8 00 0B FF 5C 00 0C 5C 22 01 0C 77 1A 01 0C 81 40 01 0D 9A 03 01 0E 4D 7E 00 0F BA 9E 00 11 0F AA 00 11 7C 45 01 13 19 83 00 13 C3 28 01 14 AA FD 00 15 40 28 01 15 9A DB 00 15 BC B7 01 17 32 F7 01 18 1F 1B 01 19 C3 98 00 1A FA 99 00 1F 01 B2 00 21 6D B6 00 22 D3 89 00 24 6F 16 00 27 9B CE 00 27 A2 A2 00 28 8B B4 00 29 00 D8 00 2C 21 D7 00 2D 58 38 01 2D B1 A3 00 2E 53 4C 01 32 55 1E 01 32 56 AE 00 32 D4 5F 01 34 BB EF 00 36 D8 41 01 37 22 C7 00 37 F8 1D 01 37 FB EA 00 3D 0C 97 00 3D 5E 35 01 3F 1C EA 00 42 7F 7A 00 42 93 80 00 42 C4 6A 00 45 24 71 00 48 C6 F5 00 4B C8 36 01 4B DE 41 01 4C AF 71 00 4F 0B 45 01 52 22 13 01 52 54 FE 00 52 8C 49 01 53 D8 8F 00 54 20 2B 01 54 A6 A1 01 56 92 3B 01 56 B7 22 01 57 87 49 01 59 E5 D3 00 59 EA 60 01 5C C0 05 01 5C E1 7D 00 5D 4F 44 01 5D 82 51 01 5D B3 40 01 5E 42 C4 00 5F 6C 4A 01 5F 6C DC 00 60 AA 56 01 60 B9 41 01 61 FC 39 01 62 29 
Value;Modified;51 01 62 F5 F8 00 63 3E 99 00 63 63 81 00 64 47 EF 00 64 C9 26 01 65 6D 24 01 65 7F 0E 01 67 68 A7 00 6B 01 10 01 6E 7B 8C 00 70 BF 19 01 70 E8 25 01 72 D8 36 01 73 D3 A7 00 74 10 1B 01 76 41 8E 00 77 BB 2B 01 78 7F E1 00 79 2D 4F 01 7A 22 26 01 7C 22 B8 00 7C 78 A4 00 82 1A BA 00 82 E6 F4 00 84 68 0B 01 8C 3B D3 00 8D 05 47 01 8F 06 43 01 8F 3C F3 00 90 52 2E 02 91 50 8A 00 91 67 C8 00 91 96 22 01 92 82 71 00 92 83 51 01 92 C4 14 01 93 05 47 01 93 69 C7 00 96 39 0B 01 9A C6 57 01 9B 56 A4 00 9C 40 27 01 9D 9F A0 00 9F 60 C3 00 9F 8F 6E 00 9F C8 CA 00 A0 B5 0A 01 A1 9D 2A 01 A1 D7 B3 00 A2 A6 F8 00 A3 C4 E2 00 A3 F7 6A 00 A5 04 03 01 A5 22 A4 00 A5 8F 60 00 A6 38 DA 00 A7 C2 33 01 A9 B2 DB 00 AB 78 3D 01 AB 86 30 01 AB D2 61 00 AC 84 0E 01 AF EF C9 00 B0 75 5E 00 B4 89 22 01 B5 7A 48 01 B6 51 5D 00 B7 E2 BF 00 BA 14 65 00 BC B3 3A 01 BD C3 98 00 BF F1 A9 00 C2 21 D1 00 C5 C0 05 01 C8 2B FC 00 C9 D7 CA 00 CC C1 01 01 CC CC 38 01 D0 D3 22 01 D0 FE 62 00 D1 2A 52 01 D1 58 96 00 D3 30 1C 0
